Song-Name,Singer/Artists,Genre,Album/Movie,User-Rating
Where’s the Party Tonight,"Loy Mendonsa, Shaan, Shankar Mahadevan, Vasundhara Das",BollywoodDance,Kabhi Alvida Naa Kehna,0.93
Prem Jaal Mein,"Anuradha Sriram, Sukhwinder Singh",BollywoodDanceRomantic,Jis Desh Mein Ganga Rehta Hai,0.8699999999999999
Boi Boi,"Arun Bakshi, Vinod Rathod",BollywoodDance,Laadla,0.8400000000000001
Jeevan Se Bhari Teri Ankhen,Kishore Kumar,BollywoodRomantic,Safar,0.9099999999999999
Teri Pyari Pyari Soorat Ko,Mohammed Rafi,BollywoodRomantic,Sasural,0.9099999999999999
Bas Ek Kinng,"Hard Kaur, Jaaved Jaffrey, Neeraj Shridhar",BollywoodDance,Singh Is Kingh,0.93
Jeena Yahan Marna Yahan,Mukesh,BollywoodSad,Mera Naam Joker,0.8800000000000001
Banarasiya,"Anwesshaa, Meenal Jain, Shreya Ghoshal",BollywoodRomantic,Raanjhanaa,0.93
What’s Going On?,"Kunal Ganjawala, Sunidhi Chauhan",BollywoodDance,Salaam Namaste,0.95
Aye Watan Aye Watan,"Jaspinder Narula, Sukhwinder Singh, Udit Narayan",BollywoodPatriotic,Hindustan Ki Kasam,0.89
Dulhan Hum Le Jayenge,"Alka Yagnik, Kumar Sanu, Sunita Rao",BollywoodRomantic,Dulhan Hum Le Jayenge,0.86
Aa Bhi Ja Sanam,Atif Aslam,BollywoodSad,Prince,0.9400000000000001
Salaam Namaste,"Kunal Ganjawala, Vasundhara Das",BollywoodDance,Salaam Namaste,0.9199999999999999
Mar Jaava,"Merchant, Shruti Pathak",BollywoodSensual,Faraar,0.95
Koi Jaye To Le Aaye,"Alka Yagnik, Anu Malik, Shankar Mahadevan",BollywoodDance,Ghatak,0.9
Tumhi Dekho Naa,"Alka Yagnik, Sonu Nigam",BollywoodRomantic,Kabhi Alvida Naa Kehna,0.97
Sau Dard,"Sonu Nigam, Suzanne",BollywoodSad,Jaan-E-Mann,0.96
Piya Milenge,Sukhwinder Singh,BollywoodSad,Raanjhanna,0.9400000000000001
Chandan Sa Badan,Mukesh,BollywoodRomantic,Saraswatichandra,0.9099999999999999
Kyun (Duet),"Shaan, Shreya Ghoshal",BollywoodSad,Kambakkht Ishq,0.9400000000000001
Alcoholic,Yo Yo Honey Singh,BollywoodDance,The Shaukeens,0.9199999999999999
Jis Gali Mein Tera Ghar,Mukesh,BollywoodRomantic,Kati Patang,0.89
Kurbaan Hua,Vishal Dadlani,BollywoodDance,Kurbaan,0.97
Nagada Nagada,"Javed Ali, Sonu Nigam",BollywoodDance,Jab We Met,0.9199999999999999
Main Tujhse Pyaar Nahin Karta,Papon,BollywoodSad,Baby,0.9400000000000001
Ishq Tera,"Shreya Ghoshal, Sonu Nigam",BollywoodRomantic,Ishq Tera,0.9400000000000001
Oh Jaaniya,"Raj Pandit, Salim Merchant, Shreya Ghoshal",BollywoodRomantic,Wedding Pullav,0.96
Jab Kisiki Taraf Dil,Kumar Sanu,BollywoodRomantic,Pyaar To Hona Hi Tha,0.93
Aye Meri Zindagi – Male Version,"Shreya Ghoshal, Udit Narayan",BollywoodSad,Saaya,0.9099999999999999
Jiya Lage Na,"Ravindra Upadhyay, Sona Mohapatra",BollywoodRomantic,Talaash,0.93
Paas Woh Aane Lage,"Alka Yagnik, Kumar Sanu",BollywoodRomantic,Main Khiladi Tu Anari,0.8800000000000001
Jaane Tere Shehar Ka,Vipin Aneja,Bollywood,Jazbaa,0.97
Pee Paa Pee Paa,Diljit Dosanjh,BollywoodDance,Tere Naal Love Ho Gaya,0.9400000000000001
Ada,Sonu Nigam,BollywoodDance,Garam Masala,0.93
Chupke Chupke Ghoor Na Mujhko,"Anu Malik, Udit Narayan, Vinod Rathod",Bollywood,The Gambler,0.8
Pag Ghungaru Bandh,Kishore Kumar,BollywoodDance,Namak Halaal,0.85
Dekho Zara Kaise Balkhake Chali,Gurdas Maan,BollywoodDance,Sirf Tum,0.8
Aap Ki Kashish,Himesh Reshammiya,BollywoodRomantic,Aashiq Banaya Aapne,0.9400000000000001
Happy Budday,"Shankar Mahadevan, Sukhwinder Singh",BollywoodDance,Kill Dil,0.9199999999999999
Hudd Hudd Dabangg,"Sukhwinder Singh, Wajid",BollywoodDance,Dabangg,0.9099999999999999
Bhool Bhulaiyaa,Neeraj Shridhar,BollywoodDance,Bhool Bhulaiyaa,0.93
Tere Mast Mast Do Nain,"Rahat Fateh Ali Khan, Shreya Ghoshal",BollywoodRomantic,Dabangg,0.9
Jai Ho Tiltle Song,"Armaan Malik, Wajid",BollywoodDance,Jai Ho,0.9199999999999999
High Heels Te Nachche (Remix),"Aditi Singh Sharma, Jaz Dhami, Meet Bros",BollywoodDance,Ki & Ka,0.89
Zinda,Sunidhi Chauhan,Bollywood,Naam Shabana,0.96
Shukran Allah,"Salim Merchant, Shreya Ghoshal, Sonu Nigam",BollywoodRomantic,Kurbaan,0.96
Tere Naina,"Shankar Mahadevan, Shreya Ghoshal",BollywoodRomantic,Chandni Chowk To China,0.96
Mere Mehboob Qayamat Hogi,Kishore Kumar,BollywoodSad,Mr.X In Bombay,0.9099999999999999
Saad Shukrana,Ankit Tiwari,BollywoodRomantic,Mr. X,0.9400000000000001
Honeymoon Ki Raat,Sunidhi Chauhan,BollywoodDance,The Dirty Picture,0.85
Sadda Dil Vi Tu,Hard Kaur,BollywoodDance,ABCD - Any Body Can Dance,0.89
Yeh Jo Halki Halki Khumariya,Rahat Fateh Ali Khan,BollywoodRomantic,Son of Sardaar,0.9199999999999999
Aye Khuda,"Kshitij Tarey, Mithoon, Saim Bhat",BollywoodSad,Murder 2,0.93
Main Hoon Na,Abhijeet,BollywoodSad,Main Hoon Na,0.95
Hum To Tere Aashiq Hain,"Lata Mangeshkar, Mukesh",BollywoodRomantic,Farz,0.8400000000000001
Jugnu Ki Payal,"Shaswati, Zubeen Garg",BollywoodDance,Aan - Men At Work,0.8300000000000001
Woh Ladki Bahut Yaad Aati,"Alka Yagnik, Kumar Sanu",Bollywood,Qayamat,0.8300000000000001
Jai Mata Di,"Alamgir Khan, Javed Ali",BollywoodDevotional,Nanu Ki Jaanu,0.89
Mera Piya Ghar Aaya,Kavita Krishnamurthy,BollywoodDance,Yaraana,0.89
Khushiyon Ka Din Aaya Hai,Anuradha Paudwal,BollywoodDance,Beta,0.8400000000000001
Sooraj Ki Baahon Mein,"Clinton Cerejo, D Cerejo, Loy Mendonsa",BollywoodDance,Zindagi Na Milegi Dobara,0.95
Kuch Toh Hua Hai,Ankit Tiwari,BollywoodRomantic,Singham Returns,0.93
Rabba Main Toh Mar Gaya Oye,Shahid Mallya,BollywoodRomantic,Mausam,0.96
Theher Ja (Remix),Armaan Malik,BollywoodRomantic,October,0.9400000000000001
Jiya Maine Jiya,"Alka Yagnik, Udit Narayan",BollywoodRomantic,Khushi,0.9199999999999999
Kuch To Hua Hai,"Alka Yagnik, Shaan",BollywoodDance,Kal Ho Naa Ho,0.96
Angelina,Sonu Nigam,BollywoodRomantic,Baa Baaa Black Sheep,0.82
Dhoom Again,"Dominique Crezo, Vishal Dadlani",BollywoodDance,Dhoom 2,0.95
Dhinka Chika (Remix),"Amrita Kak, Mika Singh",BollywoodDance,Ready,0.85
Tu Milade,Ankit Tiwari,BollywoodDance,All is Well,0.93
Thoda Thoda Pyar,Sunidhi Chauhan,BollywoodDance,Love Aj Kal,0.9199999999999999
O Mere Raja,"Asha Bhosle, Kishore Kumar",BollywoodDance,Johny Mera Naam,0.85
Gela Gela Gela,"Adnan Sami, Sunidhi Chauhan",BollywoodDance,Aitraaz,0.93
Ik Tu Hi Tu Hi,Hans Raj Hans,BollywoodDevotional,Mausam,0.95
Sultan (Mashup),Multiple,BollywoodDance,Sultan,0.8699999999999999
Kitni Hasrat Hain Humein,"Kumar Sanu, Sadhana Sargam",BollywoodRomantic,Sainik,0.8800000000000001
Aa Jaana Aa Jaana,"Alka Yagnik, Kumar Sanu",BollywoodRomantic,Coolie No. 1,0.86
Har Dil Jo Pyar Karega,"Lata Mangeshkar, Mahendra Kapoor, Mukesh",BollywoodDance,Sangam,0.8699999999999999
Morey Piya,Udit Narayan,BollywoodRomantic,Devdas,0.9099999999999999
Kate Nahin Kat Te,"Alisha Chinai, Kishore Kumar",BollywoodRomantic,Mr. India,0.89
Tu,Kumar Sanu,Bollywood,Dum Laga Ke Haisha,0.95
Mujhse Huee Bas Yeh,Alka Yagnik,BollywoodSad,Ishq Vishk,0.96
Nakhriley,"Ali Zafar, Gulzar, Mahalakshmi Iyer, Shankar Mahadevan",BollywoodDance,Kill Dil,0.93
Tandoori Nights,"Himesh Reshammiya, Sunidhi Chauhan",BollywoodDance,Karzzz,0.8800000000000001
Kya Raaz Hai,"Shreya Ghoshal, Zubeen Garg",BollywoodDance,Raaz 3,0.9
Tum Toh Dhokabaaz Ho,"Alka Yagnik, Kumar Sanu",Bollywood,Saajan Chale Sasural,0.9
Lucky Boy,"Hard Kaur, Raja Hassan, Sunidhi Chauhan",BollywoodDance,Bachna Ae Haseeno,0.9400000000000001
Aye Manya,"Adnan Sami, Shaan",BollywoodDance,Shootout at Wadala,0.9199999999999999
Ladki Hai Ya Shola,"Kishore Kumar, Lata Mangeshkar",BollywoodDance,Silsila,0.85
Yeh Mera Dil Yaar Ka Diwana,Asha Bhosle,BollywoodDance,Don,0.8800000000000001
Babuji Zara Dheere Chalo,Sonu Kakkar,BollywoodDance,Dum,0.9199999999999999
Aankhon Aankhon (Remix),Yo Yo Honey Singh,BollywoodDance,Bhaag Johnny,0.9199999999999999
Ek Duje Ke Vaaste,"Hariharan, Lata Mangeshkar",BollywoodRomantic,Dil Toh Pagal Hai,0.9099999999999999
Hey Ya I See You Walking,"Loy Mendonsa, Shankar Mahadevan",BollywoodDance,Karthik Calling Karthik,0.95
More Haji Piya,Amjad Farid Sabri,BollywoodDevotional,Halla Bol,0.89
Tere Mere Beech Mein,"Mohit Chauhan, Sunidhi Chauhan",BollywoodRomantic,Shuddh Desi Romance,0.86
Ye Ladki Nahin Banaras Ka Paan,"Bela Sulakhe, Sonu Nigam",BollywoodDance,Khullam Khulla Pyaar Karen,0.8400000000000001
Kai Baar Yun Bhi Dekha Hai,Mukesh,BollywoodRomantic,Rajnigandha,0.9199999999999999
Pakeezah,Gulraj Singh,Bollywood,Ungli,0.95
Dam Bhar Jo Udhar Munh Phere,"Lata Mangeshkar, Mukesh",BollywoodDance,Awaara,0.86
Bade Armanon Se,"Lata Mangeshkar, Mukesh",BollywoodDance,Malhar,0.86
Challa Chaap Chunariya,Rekha Bhardwaj,Bollywood,Daas Dev,0.79
Chal Akela Chal Akela,Mukesh,BollywoodDance,Sambandh,0.8699999999999999
De De Pyaar De,Kishore Kumar,BollywoodDance,Sharaabi,0.8800000000000001
Behti Hawa Sa Tha Woh,"Shaan, Shantanu Moitra",BollywoodSad,3 Idiots,0.9400000000000001
Dil Ye Dancer Ho Gaya,Atif Aslam,Bollywood,Actor In Law,0.95
Mor Bani Thanghat Kare,"Aditi Paul, Osman Mir",BollywoodDance,Ram-Leela,0.93
Gore Gore Se,Alka Yagnik,BollywoodDance,Hum Tum,0.9400000000000001
Sanam Teri Kasam (Reprise),"Mohammed Irfan, Palak Muchhal",BollywoodSad,Sanam Teri Kasam,0.9400000000000001
School Ke Din,Sonu Nigam,BollywoodDance,Always Kabhi Kabhi,0.96
Yeh Mera Prem Patra,Mohammed Rafi,BollywoodRomantic,Sangam,0.8699999999999999
Jiska Koi Nahin,Manna Dey,BollywoodMotivational,Laawaris,0.8800000000000001
Chalo Ek Bar Phir Se,Mahendra Kapoor,BollywoodSad,Gumrah,0.95
Kab Ke Bichhde Hue,"Asha Bhosle, Kishore Kumar",BollywoodRomantic,Laawaris,0.8400000000000001
Aaj Ibaadat,"Altamash Faridi, Javed Bashir, Shadab Faridi, Shashi Suman, Shreyas Puranik",BollywoodDevotional,Bajirao Mastani,0.95
Peepal Ke Patwa,"Jaspinder Narula, Sonu Nigam",BollywoodDance,Sooryavansham,0.79
Pukarta Chala Hoon Main,Mohammed Rafi,Bollywood,Mere Sanam,0.9400000000000001
Meri Bindiya Teri Nindiya,Lata Mangeshkar,BollywoodRomantic,Lamhe,0.9
Ranga Re,Shreya Ghoshal,BollywoodDance,Tutak Tutak Tutiya,0.9199999999999999
Kaun Kisi Ko Baandh Saka,Mohammed Rafi,BollywoodDance,Kaalia,0.8800000000000001
Dekhiye Aji Jaaneman,"Alka Yagnik, Udit Narayan",BollywoodRomantic,Kya Kehna,0.8800000000000001
Jis Desh Mein Ganga Rehta Hai,Abhijeet,BollywoodDance,Jis Desh Mein Rehta Hai,0.8300000000000001
Kambal Ke Neeche,"Aaman Trikha, Aishwarya Majmudar, Neeti Mohan, Sanchita Bhattachayra",BollywoodDance,Kaanchi,0.8300000000000001
Maine Tere Liye,Mukesh,BollywoodDance,Anand,0.9400000000000001
Teri Zulfon Se Judai To,Mohammed Rafi,BollywoodRomantic,Jab Pyar Kisi Se Hota Hai,0.8699999999999999
Salamat Rahe Dostana Hamara,"Kishore Kumar, Mohammed Rafi",Bollywood,Dostana,0.8800000000000001
Humne Ghar Choda Hai,"Sadhana Sargam, Udit Narayan",BollywoodRomantic,Dil,0.8300000000000001
Teri Bindiya Re,"Lata Mangeshkar, Mohammed Rafi",BollywoodRomantic,Abhimaan,0.9
Barbaad Raat,"Sanam Puri, Shalmali Kholgade",BollywoodDance,Humshakals,0.9
Ghoonghat Ki Aadh Se,"Alka Yagnik, Kumar Sanu",BollywoodRomantic,Hum Hain Rahi Pyaar Ke,0.89
Chaska,Krishna Beura,BollywoodDance,Badmaash Company,0.93
Megha Re Megha Re,"Ila Arun, Lata Mangeshkar",BollywoodDance,Lamhe,0.86
Move Your Body Now,"Akriti Kakar, Hard Kaur, Shaan, Suhail",BollywoodDance,Kismat Konnection,0.96
Humen Kash Tumse Mohabbat,Lata Mangeshkar,BollywoodSad,Mughal-E-Azam,0.85
Manmarziyan,"Amit Trivedi, Shilpa Rao",BollywoodRomantic,Lootera,0.96
Bismillah,Anupam Amod,BollywoodDance,Once Upon,0.8800000000000001
Mohabbat Ke,"Himesh Reshammiya, Tulsi Kumar",BollywoodDance,Aksar,0.9199999999999999
Fatal Attraction,"Natalie Di Luccio, Salim Merchant",BollywoodDance,Ladies Vs Ricky Bahl,0.95
Khol De Baahein,Monali Thakur,BollywoodRomantic,Meri Pyaari Bindu,0.93
Pehla Pehla Pyar,S.P. Balasubrahmanyam,BollywoodRomantic,Hum Aapke Hain Koun,0.8800000000000001
Bhaage Re Mann,Sunidhi Chauhan,BollywoodDance,Chameli,0.95
Yeh Tera Ghar Yeh Mera Ghar,Jagjit Singh,Bollywood,Saath Saath,0.9099999999999999
Hai Re Hai Re,"Hema Sardesai, KK",BollywoodDance,Khushi,0.93
Hum Laye Hain Toofan Se Kashti Nikal Ke,Mohammed Rafi,BollywoodPatriotic,Jagriti,0.9099999999999999
Meri Aawargi,Himesh Reshammiya,BollywoodDance,Good Boy Bad Boy,0.9199999999999999
Ghum Shuda,Sonu Nigam,BollywoodDance,Chalte Chalte,0.95
Ghar,"Mohit Chauhan, Nikhita Gandhi",BollywoodSad,Jab Harry Met Sejal,0.97
Tera Rastaa Chodun Na,"Amitabh Bhattacharya, Anusha Mani",BollywoodRomantic,Chennai Express,0.93
Neela Aasman So Gaya,Amitabh Bachchan,BollywoodRomantic,Silsila,0.8800000000000001
Mera Yaar Mila De,A.R. Rahman,BollywoodSad,Saathiya,0.9199999999999999
Sakhiya,Tulsi Kumar,BollywoodDance,Bhool Bhulaiyaa,0.9
Dil Tadap Tadap Ke Kah Raha,"Lata Mangeshkar, Mukesh",BollywoodRomantic,Madhumati,0.9199999999999999
Kaise Piya Se,Lata Mangeshkar,BollywoodRomantic,Bewafaa,0.8699999999999999
Aaj Din Chadheya,Rahat Fateh Ali Khan,BollywoodRomantic,Love Aaj Kal,0.9400000000000001
Jai Ho,Wajid,BollywoodDance,Jai Ho,0.9
Kiss Me Baby – Title Song,Adnan Sami,BollywoodDance,Garam Masala,0.9400000000000001
Kehkasha Tu Meri,Shekhar Ravjiani,BollywoodMotivational,Akira,0.95
Raat Ke Dhai Baje,"Earl, Kunal Ganjawala, Rekha Bhardwaj, Suresh Wadkar",BollywoodDance,Kaminey,0.95
Rama Re,"Shaan, Zubeen Garg",Bollywood,Kaante,0.93
Hairat,Lucky Ali,BollywoodDance,Anjaana Anjaani,0.96
Dukki Tikki,Mika Singh,BollywoodDance,Raja Natwarlal,0.9400000000000001
Ajib Dastan Hai Yeh,Lata Mangeshkar,BollywoodDance,Dil Apna Aur Preet Parai,0.9400000000000001
Shikayatein,Amit Trivedi,BollywoodSad,Lootera,0.95
Genda Phool,"Rajat Dholakia, Shraddha Pandit, Sujata Majumdar, V.N. Mahathi",BollywoodDance,Delhi-6,0.9400000000000001
Laagi Laagi,"Himesh Reshammiya, Sunidhi Chauhan",BollywoodRomantic,Aksar,0.9099999999999999
Rafu,Ronkini Gupta,BollywoodDance,Tumhari Sulu,0.9099999999999999
Saturday Saturday (Remix),"Akriti Kakar, Badshah, Indeep Bakshi, Toshi Sabri",BollywoodDance,Humpty Sharma Ki Dulhania,0.9
Saajna (Unplugged),Falak Shabir,BollywoodRomantic,I Me Aur Mein,0.96
Jannatein Kahan,K.K.,BollywoodDance,Jannat 2,0.97
Meri Zindagi Mein Ajnabee,"Kumar Sanu, Sunidhi Chauhan",BollywoodRomantic,Ajnabee,0.9
Mere Watan Mein Maine,"Alka Yagnik, Suresh Wadkar",BollywoodDance,Khuda Gawah,0.8300000000000001
Namak,"Rakesh Pandit, Rekha Bhardwaj",BollywoodDance,Asoka,0.9199999999999999
Tinka Tinka,Alisha Chinai,BollywoodRomantic,Karam,0.95
Main Chali,"Naresh Iyer, Shreya Ghoshal",BollywoodDance,Force,0.95
Suhana Safar Aur Yeh Mausam,Mukesh,BollywoodDance,Madhumati,0.93
Pal Pal… Har Pal,"Shreya Ghoshal, Sonu Nigam",BollywoodRomantic,Lage Raho Munna Bhai,0.93
Khoya Khoya Chand Khula Aasman,Mohammed Rafi,BollywoodRomantic,Kala Bazar,0.95
Ajab Leher Hai Meri,"Neeraj Shridhar, Rhys D'souza, Vishal Dadlani",BollywoodDance,Break Up Ke Baad,0.9400000000000001
Aaja Aaja …Yaad Sataye,"Kavita Krishnamurthy, Udit Narayan",BollywoodRomantic,Raja Babu,0.8400000000000001
Jalebi Bai,Sunidhi Chauhan,BollywoodDance,Double Dhammal,0.9199999999999999
Desi Look (Remix),Kanika Kapoor,BollywoodDance,Ek Paheli Leela,0.95
Meri Shaadi Karvado,"Sapna Awasthi Singh, Udit Narayan",BollywoodDance,Jis Desh Mein Ganga Rehta Hai,0.8800000000000001
Nazrein Milaana Nazrein Churaana,"Anupama Deshpande, Benny Dayal, Darshana, Naresh Iyer, Satish Chakravarthy, Swetha Bhargavee, Tanvi",BollywoodDance,Jaane Tu Ya Jaane Na,0.96
Kabhi Main Kahon Kabhi Tu Kahe,"Hariharan, Lata Mangeshkar",BollywoodRomantic,Lamhe,0.9
Mangalayam,"K.K., Kunal, Shaan, Sreenivas",BollywoodDance,Saathiya,0.96
Naina Mile,"A.R. Rahman, Suzanne D'Mello",BollywoodDance,Robot,0.9
Phir Wahi,Arijit Singh,BollywoodSad,Jagga Jasoos,0.95
Kahin Deep Jale Kahin Dil,Lata Mangeshkar,BollywoodSad,Bees Saal Baad,0.9099999999999999
I Feel Good,"Shilpa Rao, Vishal Dadlani",BollywoodDanceRomantic,Anjaana Anjaani,0.95
Mere Bhaiyaa Mere Chanda,Asha Bhosle,Bollywood,Kaajal,0.86
Taiyabali Pyar Ka Dushman,Javed Ali,BollywoodDance,Once Upon A Time In Mumbaai Dobara,0.8800000000000001
Kahe Paise Pe,Kishore Kumar,BollywoodDance,Laawaris,0.8300000000000001
Muskaanein Jhooti Hai,Suman Sridhar,BollywoodRomantic,Talaash,0.95
Main Naa Bhoolunga I,"Lata Mangeshkar, Mukesh",BollywoodRomantic,Roti Kapada Aur Makaan,0.8400000000000001
Allah Hafiz,K.K.,BollywoodDance,Bhool Bhulaiyaa,0.95
20-20,"Anu Malik, Mamta Sharma, Shadaab",BollywoodDance,Welcome Back,0.75
Des Mere Des,"A.R. Rahman, Sukhwinder Singh",BollywoodPatriotic,The Legend Of Bhagat Singh,0.97
Besharmi Ki Height (Remix),"Benny Dayal, Shalmali Kholgade",BollywoodDance,Main Tera Hero,0.93
Moh Moh Ke Dhaage (Female),Monali Thakur,BollywoodRomance,Dum Laga Ke Haisha,0.9199999999999999
Kharaa Kharaa,Sonu Kakkar,BollywoodRomance,Fever,0.95
De Di Azadi Hamen Bina,Asha Bhosle,BollywoodPatriotic,Jagriti,0.8699999999999999
Tum Ladki Ho,"Lata Mangeshkar, S.P. Balasubrahmanyam, Shailendra Singh, Usha Mangeshkar",Bollywood,Maine Pyar Kiya,0.9
Katiya Karun,Harshdeep Kaur,BollywoodDance,Rockstar,0.93
Lakhon Hain Nigahon Mein,Mohammed Rafi,BollywoodDance,Phir Wohi Dil Laya Hoon,0.9199999999999999
Arziyan,"Javed Ali, Kailash Kher",Bollywood,Delhi-6,0.97
Jaadu Tone Waaliyan,Shabab Sabri,BollywoodDance,Daawat e Ishq,0.9
Junooniyat,"Falak Shabir, Meet Bros",BollywoodRomantic,Sanam Re,0.97
Tamma Tamma Loge,"Anuradha Paudwal, Bappi Lahiri",BollywoodDance,Thanedaar,0.8699999999999999
Chhote Chhote Peg (Remix),"Navraj Hans, Neha Kakkar, Yo Yo Honey Singh",BollywoodDance,Sonu Ke Titu Ki Sweety,0.9199999999999999
Mehfil Mein Bar Bar,"Alka Yagnik, Kumar Sanu",BollywoodDance,Soldier,0.9199999999999999
O Soniye Dil Jaaniye,"Alka Yagnik, Kumar Sanu, Sonu Nigam",BollywoodRomantic,Kya Kehna,0.8800000000000001
Dil Mera Churaya Kyun,Kumar Sanu,BollywoodSad,Akele Hum Akele Tum,0.93
Ooee Baba,"Abhijeet, Alka Yagnik, Sapna Mukherjee",BollywoodDance,Judaai,0.8699999999999999
Mera Dil Bhi Kitna Pagal Hai,"Alka Yagnik, Kumar Sanu, S.P. Balasubrahmanyam",BollywoodRomantic,Saajan,0.9
Fitoori,"Aishwarya Bhandari, Ganesh Chandanshive, Vaishali Bhaisne",BollywoodDance,Bajirao Mastani,0.9400000000000001
Small Town Girl,"Himani Kapoor, Shekhar Ravjiani, Sukhwinder Singh",BollywoodDance,Bachna Ae Haseeno,0.93
Do Pal,"Lata Mangeshkar, Sonu Nigam",BollywoodRomanticSad,Veer Zaara,0.9400000000000001
Har Ek Friend Kamina Hota Hai,Sonu Nigam,BollywoodDance,Chashme Baddoor,0.96
Jab Se Tumko Dekha,"Asha Bhosle, Kishore Kumar",BollywoodRomantic,Kaalia,0.8800000000000001
Lamha Lamha,Abhijeet,BollywoodRomance,Gangster,0.9400000000000001
Raat Baaqi Baat Baaqi,"Asha Bhosle, Bappi Lahiri, Basavalingaiah Hiremath, Shashi Kapoor",BollywoodDance,Namak Halaal,0.9
Aankhon Mein Neendein,"Rahat Fateh Ali Khan, Shankar Mahadevan, Shreya Ghoshal",BollywoodRomantic,We Are Family,0.96
Tumsa Nahin Dekha,Mohammed Rafi,BollywoodRomantic,Tumsa Nahin Dekha,0.9400000000000001
Hey Ooi Amma Ooi Amma,Poornima,BollywoodDance,Raja Babu,0.86
Jaage Hain,"A.R. Rahman, K. S. Chithra",BollywoodSad,Guru,0.95
Koi Jab Tumhara Hriday Tod De,Mukesh,BollywoodSad,Purab Aur Pachim,0.9099999999999999
Mashallah (Remix),"Shreya Ghoshal, Wajid",BollywoodDance,Ek Tha Tiger,0.89
Mere Khwabon Mein Jo Aaye,Alka Yagnik,BollywoodDance,Soldier,0.86
Chali Kahani,"Haricharan, Haripriya, Sukhwinder Singh",BollywoodDance,Tamasha,0.95
Saddi Dilli,Millind Gaba,BollywoodDance,Dilliwaali Zaalim Girlfriend,0.96
Dum Dum,"Romy, Vivek Hariharan",BollywoodRomantic,Phillauri,0.95
Dil Ko Aaya Sukoon,"Hiral Brahmbhatt, Rahat Fateh Ali Khan",Bollywood,Rangrezz,0.93
Kya Tujhe Ab Ye Dil Bataye,Falak Shabir,BollywoodRomantic,Sanam Re,0.97
Rabba Meray Haal Da Mehram Tu,"Amit Mishra, Sumeet Anand",BollywoodDevotional,Guest In London,0.93
Woh Lamhe Woh Baatein,Atif Aslam,BollywoodSad,Zeher,0.9400000000000001
Chot Dil Pe Lagi,"Alisha Chinai, Kumar Sanu",BollywoodRomantic,Ishq Vishk,0.93
Lagi Aaj Sawan Ki,"Anupama Deshpande, Suresh Wadkar",BollywoodRomantic,Chandni,0.8699999999999999
Pyaar Ki Ek Kahani,"Shreya Ghosal, Sonu Nigam",BollywoodDanceRomantic,Krrish,0.93
Tip Tip Barsa Pani,"Alka Yagnik, Udit Narayan",BollywoodDance,Mohra,0.8300000000000001
Tujhko Mera Pyar Pukare,"Asha Bhosle, Mahendra Kapoor",BollywoodRomantic,Gumrah,0.8400000000000001
Talli,"Anmol Malik, Hard Kaur, Mika Singh",BollywoodDance,Ugly Aur Pagli,0.9199999999999999
Tonight,Suman Sridhar,BollywoodRomantic,Love Ka The End,0.9199999999999999
Ayaashi,K.K.,BollywoodDance,Badmaash Company,0.9400000000000001
Ishqe Di Lat,Ankit Tiwari,BollywoodRomantic,Junooniyat,0.9400000000000001
Saawan Ke Jhoolon Ne,Mohammad Aziz,BollywoodDance,Nigahen,0.8099999999999999
Pyar Ho (Redux),Sunidhi Chauhan,Bollywood,Munna Michael,0.9400000000000001
Neela Dupatta,"Abhijeet, Alka Yagnik",BollywoodDance,Hameshaa,0.8699999999999999
Aap Yun Hi Agar Humse Milte Rahe,"Asha Bhosle, Mohammed Rafi",BollywoodRomantic,Ek Musafir Ek Hasina,0.9099999999999999
Dil Jo Na Keh Saka,"Shail Hada, Shreya Ghoshal",BollywoodSad,Dil Jo Na Keh Saka,0.86
Aankhon Ki Gustakhiyan Maaf Ho,"Karsan Sangathia, Kavita Krishnamurthy",BollywoodRomantic,Hum Dil De Chuke Sanam,0.8300000000000001
Meher Hai Rab Di,"Khushhboo Grewal, Mika Singh",BollywoodDance,Welcome To New York,0.9
Tere Ghar Ke Samne,"Lata Mangeshkar, Mohammed Rafi",BollywoodDance,Tere Ghar Ke Samne,0.8099999999999999
Inteha Ho Gayi Intezaar Ki,"Asha Bhosle, Bappi Lahiri",BollywoodSad,Sharaabi,0.9
Dil Ka Koi Tukda,"Hariharan, Kavita Krishnamurthy",BollywoodSad,Kya Kehna,0.93
Dhadkane Saansein Jawani,"Anuradha Paudwal, Pankaj Udhas",BollywoodDance,Beta,0.78
Dil Tera Diwana,"Lata Mangeshkar, Mohammed Rafi",BollywoodRomantic,Dil Tera Deewana,0.9
Ek Lo Ek Muft,Bappi Lahiri,BollywoodDance,Guru,0.9099999999999999
Maine Pyar Kiya,S.P. Balasubrahmanyam,BollywoodDance,Maine Pyar Kiya,0.86
Chaar Dina Ki,"Imran Khan, Pankaj Kapur, Prem Dehati",BollywoodDance,Matru Ki Bijlee Ka Mandola,0.8800000000000001
Piya Tu Ab To Aaja,Asha Bhosle,BollywoodDance,Caravaan,0.9099999999999999
Tu Meri (Remix),Vishal Dadlani,BollywoodDance,Bang bang,0.93
Kitne Bhi Tu Karle Sitam,Asha Bhosle,BollywoodSad,Sanam Teri Kasam,0.89
Jab Mila Tu,Vishal Dadlani,BollywoodRomantic,I Hate Luv Storys,0.97
O Mere Majhi Mere Sajan Hai,S. D. Burman,BollywoodSad,Bandini,0.9199999999999999
